edicion_envipe,anio_referencia,ambito,unidad_medida,serie_id,indicador_id,indicador,delito,medio_comision,estatus,variable_fuente,bpcod_filtro,valor_filtro,estimacion_incidentes,estimacion_incidentes_redondeada,n_muestra_numerador,estimacion_total_delito,n_muestra_total_delito,porcentaje_sobre_total_delito,estimacion_respuestas_validas,n_muestra_respuestas_validas,porcentaje_sobre_respuestas_validas,factor_expansion,multirrespuesta,los_componentes_pueden_traslaparse,comparabilidad_historica,ruptura_serie,precision_calculada,publicar_sin_cv_ee_ic,archivo_zip,archivo_dbf,sha256_zip,url_edicion_inegi,url_documento_regla,url_diseno_muestral,nota_metodologica
2024,2023,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_INTERNET_CORREO,Extorsiones por internet o correo electrónico,Extorsión,Internet/correo electrónico,estimado,BP5_1,09,3,88319.0,88319,90,4902122.0,4468,1.801648347389151,4859228.0,4442,1.8175520885210572,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2024_dbf.zip,TMod_Vic.dbf,ece8512747e7c6035e77d5c077a41e5cb433431a37a4cbcfa5ad1eeb7c8c5578,https://www.inegi.org.mx/programas/envipe/2024/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2024,2023,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_MEDIOS_TELECOM,Extorsiones por teléfono o internet/correo electrónico,Extorsión,Teléfono o internet/correo electrónico (unión),estimado,BP5_1,09,1|3,4282862.0,4282862,3983,4902122.0,4468,87.3675114572832,4859228.0,4442,88.13873314855776,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2024_dbf.zip,TMod_Vic.dbf,ece8512747e7c6035e77d5c077a41e5cb433431a37a4cbcfa5ad1eeb7c8c5578,https://www.inegi.org.mx/programas/envipe/2024/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2024,2023,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_TELEFONICA,Extorsiones telefónicas,Extorsión,Llamada telefónica,estimado,BP5_1,09,1,4194543.0,4194543,3893,4902122.0,4468,85.56586310989405,4859228.0,4442,86.32118106003671,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2024_dbf.zip,TMod_Vic.dbf,ece8512747e7c6035e77d5c077a41e5cb433431a37a4cbcfa5ad1eeb7c8c5578,https://www.inegi.org.mx/programas/envipe/2024/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2024,2023,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,FRAUDE_INTERNET_CORREO,Fraudes por internet o correo electrónico,Fraude,Internet/correo electrónico,estimado,BP4_1,07|08,5,329826.0,329826,283,6547223.0,6066,5.037647258998204,6539469.0,6061,5.0436205141426615,FAC_DEL,No,No,Condicionada: desde 2012 cambia la clasificación y cobertura del fraude,No,No,No recomendado,bd_envipe_2024_dbf.zip,TMod_Vic.dbf,ece8512747e7c6035e77d5c077a41e5cb433431a37a4cbcfa5ad1eeb7c8c5578,https://www.inegi.org.mx/programas/envipe/2024/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,Desde datos 2012: fraude BPCOD=07/08 y BP4_1=5 es internet/correo electrónico.
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,FRAUDE_INTERNET_CORREO,Fraudes por internet o correo electrónico,Fraude,Internet/correo electrónico,estimado,BP4_1,07|08,5,351065.0,351065,323,7255689.0,6824,4.838479157527287,7241313.0,6818,4.848084870796222,FAC_DEL,No,No,Condicionada: desde 2012 cambia la clasificación y cobertura del fraude,No,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,Desde datos 2012: fraude BPCOD=07/08 y BP4_1=5 es internet/correo electrónico.
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_AMENAZAS_INTERNET_ELECTRONICO,Amenazas verbales: Internet o medios electrónicos,Amenazas verbales,Internet o medios electrónicos,estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,10,BP1_5A_1=1,699379.0,699379,493,4485971.0,3942,15.590359367013296,4453084.0,3922,15.705497583247924,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_AMENAZAS_LLAMADA_TELEFONICA,Amenazas verbales: Llamada telefónica,Amenazas verbales,Llamada telefónica,estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,10,BP1_5A_2=1,1103824.0,1103824,1037,4485971.0,3942,24.60613320951027,4453084.0,3922,24.7878548888815,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_AMENAZAS_TELECOM_UNION,Amenazas verbales: Internet/medios electrónicos o llamada telefónica (unión),Amenazas verbales,Internet/medios electrónicos o llamada telefónica (unión),estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,10,BP1_5A_1=1 OR BP1_5A_2=1,1741428.0,1741428,1469,4485971.0,3942,38.819421703796124,4453084.0,3922,39.10611162960321,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_EXTORSION_INTERNET_ELECTRONICO,Extorsión: Internet o medios electrónicos,Extorsión,Internet o medios electrónicos,estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,09,BP1_5A_1=1,343963.0,343963,327,5719981.0,5334,6.013359135283841,5687264.0,5307,6.047952055680904,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_EXTORSION_LLAMADA_TELEFONICA,Extorsión: Llamada telefónica,Extorsión,Llamada telefónica,estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,09,BP1_5A_2=1,4895851.0,4895851,4619,5719981.0,5334,85.59208500867398,5687264.0,5307,86.08446873575765,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_EXTORSION_TELECOM_UNION,Extorsión: Internet/medios electrónicos o llamada telefónica (unión),Extorsión,Internet/medios electrónicos o llamada telefónica (unión),estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,09,BP1_5A_1=1 OR BP1_5A_2=1,5179123.0,5179123,4883,5719981.0,5334,90.54440915100942,5687264.0,5307,91.06528200554783,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_FRAUDE_INTERNET_ELECTRONICO,Fraude: Internet o medios electrónicos,Fraude,Internet o medios electrónicos,estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,07|08,BP1_5A_1=1,5350580.0,5350580,5175,7255689.0,6824,73.74323789236281,7204071.0,6775,74.271616701168,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_FRAUDE_LLAMADA_TELEFONICA,Fraude: Llamada telefónica,Fraude,Llamada telefónica,estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,07|08,BP1_5A_2=1,626605.0,626605,579,7255689.0,6824,8.636050966352059,7204071.0,6775,8.69792926804858,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_FRAUDE_TELECOM_UNION,Fraude: Internet/medios electrónicos o llamada telefónica (unión),Fraude,Internet/medios electrónicos o llamada telefónica (unión),estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,07|08,BP1_5A_1=1 OR BP1_5A_2=1,5896760.0,5896760,5691,7255689.0,6824,81.27084829573043,7204071.0,6775,81.85316330169428,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_HOSTIGAMIENTO_INTERNET_ELECTRONICO,"Hostigamiento, manoseo, exhibicionismo o intento de violación: Internet o medios electrónicos","Hostigamiento, manoseo, exhibicionismo o intento de violación",Internet o medios electrónicos,estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,13,BP1_5A_1=1,59181.0,59181,65,2237310.0,1606,2.6451855129597597,2236170.0,1603,2.64653402916594,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_HOSTIGAMIENTO_LLAMADA_TELEFONICA,"Hostigamiento, manoseo, exhibicionismo o intento de violación: Llamada telefónica","Hostigamiento, manoseo, exhibicionismo o intento de violación",Llamada telefónica,estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,13,BP1_5A_2=1,21789.0,21789,25,2237310.0,1606,0.9738927551389838,2236170.0,1603,0.9743892458981205,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_HOSTIGAMIENTO_TELECOM_UNION,"Hostigamiento, manoseo, exhibicionismo o intento de violación: Internet/medios electrónicos o llamada telefónica (unión)","Hostigamiento, manoseo, exhibicionismo o intento de violación",Internet/medios electrónicos o llamada telefónica (unión),estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,13,BP1_5A_1=1 OR BP1_5A_2=1,74948.0,74948,82,2237310.0,1606,3.3499157470355025,2236170.0,1603,3.3516235348833052,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_TODOS_INTERNET_ELECTRONICO,Delitos con aplicación de la pregunta 1.5a: Internet o medios electrónicos,Delitos con aplicación de la pregunta 1.5a,Internet o medios electrónicos,estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,07|08|09|10|13,BP1_5A_1=1,6453103.0,6453103,6060,19698951.0,17706,32.75861237484168,19580589.0,17607,32.95663373558374,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_TODOS_LLAMADA_TELEFONICA,Delitos con aplicación de la pregunta 1.5a: Llamada telefónica,Delitos con aplicación de la pregunta 1.5a,Llamada telefónica,estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,07|08|09|10|13,BP1_5A_2=1,6648069.0,6648069,6260,19698951.0,17706,33.74834020349611,19580589.0,17607,33.952344334483506,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_TODOS_TELECOM_UNION,Delitos con aplicación de la pregunta 1.5a: Internet/medios electrónicos o llamada telefónica (unión),Delitos con aplicación de la pregunta 1.5a,Internet/medios electrónicos o llamada telefónica (unión),estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,07|08|09|10|13,BP1_5A_1=1 OR BP1_5A_2=1,12892259.0,12892259,12125,19698951.0,17706,65.44642402531993,19580589.0,17607,65.84203876604529,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
